uid	text	label	metadata__balanced_train	metadata__row_number
6122	So proud to have participated in the #WomensMarch today in San Francisco! 🙌🏻🙌🏼🙌🏽🙌🏾🙌🏿 https://t.co/7ijWQE0A9e	1	0	6122
3054	So proud to have taken part in the #WomensMarch  in DC yesterday. The energy of the crowd was amazing and I'm so proud of everyone there 👭👭	1	0	3054
16087	So proud to march with my family in NYC for equity, justice, access, and opportunity for ALL. #whyIMarch #womensmarchnyc #womensmarch https://t.co/s0GOxPWW77	1	0	16087
8270	So proud to see so many women claiming the moral high ground over what it likely to be the most immoral presidency in history! #WomensMarch	1	0	8270
10811	So proud to share my life with these strong women. #standup #fightback #womensmarch @ Washington… https://t.co/6Io6Q6Oh3O	1	0	10811
14485	So ready. @womensmarch #resist https://t.co/qRP0iFlGC8 https://t.co/BjG8ClLdnt	1	0	14485
15974	So sad I couldn't make the march but big up to all the fierce and powerful women &amp; men that made their voices heard today! #womensmarch https://t.co/mf4HnzrLj5	1	1	15974
11584	So sad that Carrie Fisher didn't see this. She would have loved it!! My generation were inspired by her self saving Princess. https://t.co/7Ow56RGkpn	1	0	11584
14364	So she needs an assault rifle to feel good about herself? Bummer https://t.co/IdLewmlx2i	1	0	14364
2452	So so good ! https://t.co/1caUQ9uuFb	1	0	2452
9922	So so proud of my ladies that stood their ground everyone is listening #WomensMarch ❤️	1	0	9922
13456	So stupid https://t.co/nKGH36t0W5	1	1	13456
15956	So sweet! Too bad #womensmarch disallowed #ProLife activists to join but allowed #CAIR. https://t.co/3ED3ejmNbs	0	1	15956
7654	So that's where all the ladies are partying this weekend #WomensMarch #getlitfam #dabsforamerica	1	0	7654
1975	So the light of my life grows up knowing she is just as important and just as strong as any man. #WhyIMarch https://t.co/9M4Q79adXG	1	0	1975
4514	So the point of the #womensmarch was to promote Richard Spencer	0	1	4514
2169	So there is a #WomensMarch going on?  I guess alot of people are gonna be hungry with all those sammiches not being made.	0	1	2169
18936	So they want to be under isis https://t.co/clL5PfSJmV	0	1	18936
4251	So toll:\n#WomensMarch\nhttps://t.co/DseTiz1njv	1	0	4251
2389	So true https://t.co/3GD6LenO34	1	0	2389
16972	So unbelievably encouraged by the #womensmarch	1	0	16972
19517	So uplifting &amp; inspirational to see the power of uniting behind a common cause 💪🎯 #StrongerTogether #WomensMarch \n\nhttps://t.co/xR3vwnjRB3	1	0	19517
11715	So we'll have a global protest against Saudi Arabia's homophobia and misogyny next week yeah, folks? #literallyshaking #womensmarch	0	1	11715
19538	So we've had #womensmarch Bring on #TrumpTaxesMarch Keep it up #keepthepressure	1	0	19538
18572	So well attended the march couldn't happen 💪🏼#blacklivesmatter #WomensMarch #DC - RA https://t.co/FHxyXNZ3O1	1	1	18572
4968	So what are you trying to say? #WomensMarch https://t.co/h2NzSNm3GC	0	1	4968
19333	So what comes next after the #WomensMarch?	1	0	19333
2922	So what happened with the votes?? https://t.co/2ZFDh5HZcJ	1	0	2922
12409	So whats whit all the horn caps and black panther fists???!?! #illuminati #WomensMarch controled by the elite,guided by hate https://t.co/5vdSnGNCFS	0	1	12409
6650	So when is the men's March? #WomensMarch	0	1	6650
3609	So why are women protesting I'm confused asf right now or is it just publicity for actors and actresses #WomensMarch	0	1	3609
12496	So will the real men get up? I know you're fed up ladies, but keep your head up 🎶 https://t.co/RP895oFWF3	1	0	12496
19256	So, I'm going to the #Pittsburgh #WomensMarch	1	0	19256
13472	So, apparently we didn't inaugurate a president; we coronated a size queen. #Inauguration #potus #WomensMarch	1	1	13472
10884	So, decision made. I was going to go low-key, but now I'm gonna be so decked out in my Hillary swag, there will be no doubt  #WhyIMarch	1	0	10884
9956	So, how many women left when #Madonna played? #CBSSundayMorning #WomensMarch	1	1	9956
4412	So, so proud to have been in the #WomensMarch today even if I had to spend hours online defending myself to hateful, attacking family member	1	1	4412
10571	So, why wasn't Hillary at the #WomensMarch?	1	0	10571
8840	So. Done. https://t.co/PlzD1x6IyY	1	1	8840
9524	So. Much. Joy. 😁 https://t.co/DVRaq1X3ZE	1	0	9524
304	So... has FGM become a liberating practice? How about abject subervience to male relatives? https://t.co/WYPdJcVysK	0	1	304
6887	So...who voted for Trump? This doesn't make sense. #WomensMarch #RiggedElection	1	0	6887
10696	Sobbing RN...just so glad today happened #WomensMarch ❤💕🤘🏻✊🏻💪🏻💪🏻💕💕💕💕💕💕💕	1	0	10696
7669	Social justice center in Atlanta. ...open your doors and let us in from rain.#WomensMarch	1	0	7669
11773	Society these days. https://t.co/5V7xYvMQbq	0	1	11773
15798	Solidarity and love @Pattycoates @melmobarrie #womensmarch Thinking of you in #hamont	1	0	15798
1553	Solidarity at its finest! https://t.co/NEYn9WQn8P	1	0	1553
4088	Solidarity to everyone marching today and love and support to anyone who isn't or can't. #WomensMarch	1	0	4088
17441	Solidarity to our sisters all over the world. I was unable to march but for those of you were I Thank you. #WomensMarch #solidarity #love https://t.co/r3ASZ3p1V0	1	0	17441
18691	Solidarity with all my sister's marching today, across the globe #WomensMarch	1	0	18691
12506	Solidarity with everyone marching today. Y'all are badass. ✊ #resist #WomensMarch	1	0	12506
16545	Solidarity womensmarch - S!S\n🇺🇸\n☮\n🇺🇸\n#Chicago\n#godsavethequeens \n#standupforwhatyoubelievein… https://t.co/reqQTu7nRY	1	0	16545
11916	Solidarity! I love this statement. #WhyWeMarch #WomensMarch https://t.co/5OpmEWWkSi	1	0	11916
5095	Solidarity, forever. #womensmarch #womensmarchnyc https://t.co/99rHWqFf7w	1	0	5095
9730	Some favorites from my #WomensMarch in #Boston #Humanrights https://t.co/2NpCIwFxp3	1	0	9730
14602	Some favorites from yesterday's March in Chicago. #womensmarch https://t.co/7DJVU4L4pe	1	0	14602
13100	Some genius on local TV last week said he didn't think more than 5,000 women would march today. Wonder what he thinks now. #WomensMarch	1	1	13100
16973	Some great ones on here: '10 of the best placards from #WomensMarch' https://t.co/yqz413O490 #Trump	1	0	16973
4271	Some highlights from the #WomensMarch in Ann Arbor today https://t.co/4jjKtTFWTQ	1	0	4271
10689	Some interesting signs today in DC. #WomensMarch https://t.co/ekHAozu8bF	1	0	10689
648	Some lady 🙄🙄🙄come on @SFGate https://t.co/ngnUZG2zGk	1	0	648
989	Some more https://t.co/YDUIT7wdz9	1	0	989
15503	Some more pictures from today's #WomensMarch in DC. https://t.co/pY0J5Jn6Rm	1	0	15503
17215	Some of my Favorite Signs!! #womensmarchla #pershingsquare #nastywoman #BlackLivesMatter     #love #womensrightsarehumanrights \n#WOMENSMARCH https://t.co/nQHn498dGR	1	0	17215
15901	Some of my fav posters from the Women's March on London yesterday #womensmarch womensmarchlondon… https://t.co/OsMLTg7dXK	1	0	15901
274	Some of my favorite #signs at today's #womensmarchonwashington #womensmarch https://t.co/ra8c10gR8K	1	0	274
9639	Some of my favorite signs today... #womensmarchla #womensmarch https://t.co/P06XmjE9Ce	1	0	9639
2507	Some of my favorites #WomensMarch #WomensMarchOnWashington https://t.co/IGLFOcVWrR	1	0	2507
14138	Some of my favorites from today #WomensRallyOrlando #powerful #WomensMarch #womensrightsarehumanrights #LakeEola https://t.co/dbLPCcfX8A	1	0	14138
17359	Some of my gear from yesterday's #WomensMarch. https://t.co/tWOdar069T	1	0	17359
10924	Some of our DSAers at the #WomensMarch in St Paul! https://t.co/lIHgLH6ATt	1	0	10924
5821	Some of the MANY Black women @womensmarch that @SheriffClarke said weren't there . . . You must be GREAT friends with @seanspicer https://t.co/NLTLc7o7wa	1	0	5821
9288	Some of the banners from #WomensMarch make out that all men 100% encourage rape.  Such ignorant thinking.	0	1	9288
17615	Some of the best signs from the #WomensMarch in DC yesterday https://t.co/5UhTJbVQs6	1	0	17615
15152	Some of the best signs from the D.C. #WomensMarch https://t.co/rVIFBqObJ0 https://t.co/AFYuPvwLGF	1	0	15152
12486	Some of the protestors are having a hard time articulating their  grievances, but they're having fun anyway. #WomensMarch https://t.co/YtZv5e7tb0	1	0	12486
12085	Some of the signs left at 19th St. Bart station. #LoveTrumpsHate #NotMyPresident #WomensMarch #womensmarchSF https://t.co/Xn6wjw4DaL	1	0	12085
12830	Some of the signs today from #WomensMarch SF! https://t.co/wg3wKwlAVK	1	1	12830
12728	Some of the signs we're seeing. #WomensMarch #maconmarcher https://t.co/97fEaRweLK	1	1	12728
18892	Some of the women who Marched yesterday will be happy when men don't actually exist no more #WomensMarch	1	0	18892
14654	Some people are saying, \Tell those bitches to shut up.\  That's exactly why the #womensmarch will never end.	1	0	14654
13977	Some pics from the #WomensMarch in Los Angeles today. That beautiful black woman is my baby sister ✊ https://t.co/JPDcPadHoW	1	0	13977
644	Some pics from yesterday's #womensmarch ❤️💚💛💙💜 https://t.co/cDG4rxjwUu	1	0	644
11957	Some pictures from #WomensMarch   yesterday in Grand Junction, Colorado https://t.co/dquoS57rqC	1	0	11957
13751	Some pictures from @womensmarch in Canberra @BuzzFeedOzNews @BuzzFeedOz #womensmarch https://t.co/XFU5zIQgkW	1	0	13751
11203	Some thoughts from today's #WomensMarch https://t.co/ZNsojhGbFW	1	0	11203
8863	Some use church, or a hobby, others again watch/do sports, fights, hookers or drugs - and those that #womensmarch We all need that feel good	1	1	8863
10782	Some ♀ in my family think that the vaginas at #womensmarch were disgusting &amp; I think thats telling of how much ppl oversexualize genitalia.	1	0	10782
4649	Somebody hack her twitter or sum. Im tired of hearing her https://t.co/KCdIxS9Cu8	0	1	4649
17388	Somebody needs to send her the memo, we elected @realDonaldTrump as our @POTUS kiss your sharia law goodbye not wanted in our country 🇺🇸✝️ https://t.co/kQe16ATUJD	0	1	17388
13656	Somehow this just feels accurate. @WanderlustJett #WomensMarch #WomensMarchAtlanta https://t.co/ZPNmisTl2S	1	0	13656
17083	Someone I used to care about called Ashley Judd disrespectful for the poem she read. Ready to march again! #WomensMarch  #mondaymotivation	1	0	17083
11534	Someone had a sign at the #WomensMarch that said \I've seen smarter cabinets at IKEA\ 😂	1	0	11534
4017	Someone had to say it 👏🏾 https://t.co/fqcNkGgaiC	1	0	4017
12124	Someone has photoshopped Trumps Inauguration pictures. Both pics are His inauguration one earlier and later. The font used to label added. https://t.co/LPhDtBOnog	1	0	12124
3974	Someone just observed how the amount of marchers today represents the millions more people who voted for @HillaryClinton. #WomensMarch	1	1	3974
15093	Someone of some intelligence and who has ties to a man of change. You #feminist missed the mark.\n#WomensMarch\n#feminismiscancer\n#MAGA 🇺🇸 https://t.co/C40rHhP83o	0	1	15093
2279	Someone tell me this is s joke. https://t.co/GJ3Qr8r6en	0	1	2279
6847	Someone thank Madonna for reminding us how being liberated is a lot like being in kindergarten.   #Madonna #WomensMarch #TheRealDonaldTrump	1	0	6847
9120	Someone wanted security clearance for this idiot who doesn't realize we have neither. Exhibit A of why women march: this patronizing jerk. https://t.co/P7UIn9S9rs	1	1	9120
9843	Someone who provides alternative facts couldn't understand the point of the #womensmarch @KellyannePolls is  insipid https://t.co/2pQrPioZFX	1	0	9843
1569	Something @realDonaldTrump can't stop with a tweet! https://t.co/JJInXMvZhp	1	0	1569
17453	Something else the #WomensMarch here and all over the world were (at least to me): cathartic, therapeutic, motivating. #resist	1	0	17453
17509	Something tells me these women will never have to worry about having an #abortion! #WomensMarch #PlannedParenthood https://t.co/ZehGP4lNHC	0	1	17509
9392	Sometimes I feel like my views only resonate with people on the internet, so it was nice to see so many SCar share my views #WomensMarch #SC	1	0	9392
11033	Somewhere around 14,000 people showed up to march in Omaha, Ne. That's right Nebraska! I feel so much love #proud #WomensMarch	1	1	11033
3430	Somewhere in a #WomensMarch crowd today, is the first woman #Potus. https://t.co/NJpwBmkql5	1	0	3430
5312	Son of President Trump's national security adviser: https://t.co/H64lI04YxA	1	0	5312
6063	Sooo much better... https://t.co/XFOxMYVTwM	1	0	6063
511	Sooooo Proud ! https://t.co/HOELZZkEyH	1	0	511
15003	Soooooo many people on the metro going to #WomensMarch 💗	1	0	15003
18349	Soros Funds the “Woman’s March” \nhttps://t.co/etySQOQcIq via @trump_woman #WomensMarch #SorosRiots #DeportSorosToRussia via @trump_woman	0	1	18349
10315	Soros crafted chant. https://t.co/zpzErZFWmM	0	1	10315
14302	Soros is the dark money behind the #WomensMarch It's time to investigate and expose his secrets. https://t.co/rJfo5J9MUM	0	1	14302
6534	Soros lost a $billion trying to stop Trump. He wants a new world order but Trump stopped him. https://t.co/ZSURTRAvoo	0	1	6534
8686	Soros used EVERY one of the #WomensMarch protesters to present HIS agenda to the media. How many suckers will never realize they're pawns?	0	1	8686
12214	Sorry it's so blurry. But 130,000 ppl &amp; not littering. #Seattle #WomensMarch https://t.co/JON2KSwP67	1	0	12214
4287	Sounds like Tummy Laundry needs a history lesson on women's suffrage https://t.co/b1KjcYbGIH	1	0	4287
13080	Southern Hospitality vs Socialist Hostility!\nSouthern Hospitality wins again, great job ATL Police https://t.co/KZZMjGX3m7	0	1	13080
6096	Speak Truth to Power\nevery day\nevery way\nFor as long as you have breath in you ...\nNever Surrender, Never Give Up https://t.co/5hAPXuDZh6	1	0	6096
14388	Speak up folks! Great opportunity for our voices to be heard #WomensMarch https://t.co/85eICGur3Z	1	0	14388
1510	Speechless in Seattle #womensmarchseattle #womensmarch #WomensMarchOnWashington https://t.co/zEfzinud9q	1	0	1510
9942	Spending today teaching my young daughter abt #WomensMarch &amp; how #womensrightsarehumanrights. #TeachTheChildrenWell	1	0	9942
16567	Spotted 3 #WomensMarch protestors googling @clementine_ford so far. You go girl ✨	1	0	16567
3618	Spotted @womensmarch: \Krusty Krab is unfair, just like the wage gap\ #GenderPayGap #krustykrab #WomensMarchOnWashington  #WomensMarch https://t.co/X6i9yRMZlj	1	0	3618
2041	Springfield IL #WomensMarch https://t.co/epppcQANc4	1	1	2041
17160	Squad Goals #nastywomenunite https://t.co/jb3jYSm6sh	1	0	17160
16763	St. Paul's basilica #WomensMarch #Minnesota https://t.co/w44dZgxOO1	1	0	16763
10868	Stages of Loss for Democrats\n1. Denial was over 1.20.2017\n2. Anger: going on now\n3. Bargaining ?\n4. Depression ?\n5. Acceptance ?\n@CNN .,.,., https://t.co/mmOiBgjwxU	0	1	10868
10807	Stand for something or fall for anything✊🏾 #WomensMarch	1	0	10807
2686	Stand up for what you believe in. #WomensMarch https://t.co/fSQEu6qyO0	1	0	2686
2013	Stand up, speak out. #WomensMarch #Dayton https://t.co/iTq6PENe53	1	1	2013
7740	Standin up mayB interpreted 2B a \riot\ if WE not CAREFUL!!TheyR being sneaky right now, LIKE w/Civil Disobed.B.S😟💔? https://t.co/CJoa6lx01y	1	1	7740
9825	Standing and matching in solidarity with all those who fight for gender equality across the world today and everyday. #WomensMarch	1	0	9825
14179	Standing in solidarity and unity today with my sisters✊🏼 #womensrightsarehumanrights #womensmarch https://t.co/XIKum9RyPQ	1	0	14179
4213	Standing in solidarity w/ the people marching in today's #WomensMarch in all the cities. Love y'all. 🚻🚺✊🏾	1	1	4213
2716	Standing in solidarity with #WomensMarch. We, the women stand together for everything that rightfully belongs to us all.	1	1	2716
2523	Standing in solidarity with those at the #WomensMarch. Remember these Law of Attraction tips when protesting https://t.co/x4K3lwLUzV	1	0	2523
7364	Standing on line to stand up for our rights!   #miami #WomensMarch   #StandingUnited  #womensrights https://t.co/XzOy1YdSu8	1	0	7364
5442	Standing room only on the ferry to Seattle this morning. #WomensMarch https://t.co/2jQRsDJ89A	1	0	5442
1149	Standing with my fellow Americans, honoring what must be our true national spirit. #womensmarch https://t.co/DdYhR091RD	1	0	1149
14688	Standing with women today and everyday! HB1502 is designed to #endthebacklog #WomensMarch #womensmarchok #whywemarch @ENDTHEBACKLOG https://t.co/vFdUXXlt59	1	0	14688
4002	Star power along with ALL women at Saturday's marches. https://t.co/zqsQPrPNd2  Be safe, be loud, be proud! #WomensMarchOnWashington	1	0	4002
13	Staring at my cat because @MMFlint told me to. Tomorrow, the fight continues. #womensmarch	1	0	13
16626	Start your own March then. Good grief! https://t.co/QQtFDojlXK	1	0	16626
13157	Starting #DiverseAThon a day early before heading out to the #womensmarch !! Stay nasty, l… https://t.co/cZ4rAI3J6G https://t.co/YDTM0DHxnw	1	0	13157
8159	Starting off 2017 right with #WomensMarch	1	0	8159
2640	Starting to think we(women) are our own worst enemies. Trump apologist on @amjoyshow pathetic! I don't get these women https://t.co/aToxsIkC6j	1	0	2640
10505	State @SenEdwardsVA is also here #WomensMarch	1	1	10505
7377	State Chair Maureen Taylor on the scandalous remarks &amp; behavior of Pres #Trump @womensmarch @USHRN @Kairos_Center https://t.co/gzBZi2hrxg	1	0	7377
14981	Stay #woke, lads. The ladies need us to promote their cause. You know: being a human being. #WomensMarch	1	1	14981
6947	Stay classy snowflakes. #WomensMarch https://t.co/eTSqvslH91	0	1	6947
17341	Stay loud, stay active!!! https://t.co/mN7GfB6CNQ	1	0	17341
15271	Stay safe @ArianaGrande #Womensmarch	1	0	15271
9476	Stay safe and hydrated and wear comfortable shoes &lt;3 #WomensMarch	1	0	9476
16430	Stay safe and kickass today ladies #WomensMarch	1	0	16430
2441	Stay safe out there Women's Marchers' @womensmarch https://t.co/Kz1MjgrFVL	1	0	2441
11224	Stay there too I'll be proud of them also !! https://t.co/VYOr4krI3f	1	0	11224
11716	Stay warm, stay hydrated, stay safe, and stay together.\n\n#womensmarch #WomensMarchChi	1	0	11716
17117	Step 2: Activist Training. #NHWontGoBack #WomensMarch #IStandWithPP #ACLU	1	1	17117
1842	Steve Buscemi posed with the most perfect #WomensMarch sign😎❤️\n# https://t.co/0Qo1gHxMHT # via @HuffPostEnt	1	1	1842
3243	Steven Universe - \Giant Woman\ Song appropriate(?) for yesterdays awesome #WomensMarch  https://t.co/UxEA25iyK2	1	0	3243
13469	Still #firedup from yesterday's #WomensMarch here in #Atlanta - the mix of people, the peaceful… https://t.co/HMC7qd0dXF	1	0	13469
7099	Still THE MAN! https://t.co/yULZFOB0u2	1	0	7099
2937	Still ashamed of him,but so proud of these peoples who walked today❤ Never be more proud to be a woman than today💪 #WomensMarch	1	0	2937
5040	Still bummed I couldn't make it to a #WomensMarch but the movement doesn't end after one day. So I'll be wearing this beauty tomorrow!😎✌🏼💖 https://t.co/xDaNUOWKwU	1	0	5040
14540	Still going on #womensmarch #SanFrancisco https://t.co/pgVwUdn6Ea	1	1	14540
5263	Still going on as you head west. #WomensMarch  #Victoria https://t.co/2HA9DVSlkg	1	0	5263
8672	Still going!\n@FoxNews @realDonaldTrump @POTUS @HouseGOP #womensmarchnyc #whyIMarch #dumptrump #pussygrabsback #putinspuppett https://t.co/3eEvlMVdCs	1	0	8672
12731	Still grateful for the fellowship of yesterday. Meditating and writing today. #twwsd #WomensMarch https://t.co/zWIkC1s5N5	1	0	12731
7102	Still having trouble processing what the @womensmarch meant to me and just how empowering it was. This got to the heart of some of it. https://t.co/lQxSySygcT	1	0	7102
11864	Still high from the hope and possibility and strength and resolve shown during #WomensMarch yesterday. What a DAY! https://t.co/izf95CP0sS	1	1	11864
4549	Still marching. #WomensMarch #Seattle https://t.co/GDPzwAX3L6	1	0	4549
7028	Still voted for trump. https://t.co/UyaQVl7yfz	0	1	7028
9881	Still walking on the way to the #WomensMarch meeting people and reaffirming #whyIMarch  @womensmarch https://t.co/dkuRLhsl2j	1	0	9881
3112	Stop Asking What The Women’s March Is “About” .@shanisilver .@womensmarch https://t.co/jcPe9HaQXN	1	0	3112
8772	Stop racism. \n#WomensMarch	1	0	8772
8799	Stop the Internet! Lisa is a winner! Bravo Lisa you bloody moron! https://t.co/fgEYVwulTt	0	1	8799
19414	Stop this! Call your Rep. and tell them that you oppose this bill.\n\nFind the Bill and details here:\nhttps://t.co/wRi1sUvvp1 https://t.co/EYjKQYX7ah	1	0	19414
5397	Stop using fictional characters and events to make your point. It doesn't work because they're not real https://t.co/SYSpPy0Amq	0	1	5397
3345	Straight fiyahhhh 🔥🔥🔥 https://t.co/Fx5XQYFzO9	1	0	3345
16930	Strength in Truth. https://t.co/QIDN1qwt4r	1	0	16930
9002	Strength in numbers. https://t.co/5zTovRIkdH	1	0	9002
13258	Strong contender for best sign at the march  - \We shall overcomb\.  @womensmarch	1	0	13258
10420	Strong enough to bare the children\nThen get back to business\nSee, you better not play me \n👩🏻‍⚖️🤰🏻#whorunstheworld #WomensMarch #girlpower https://t.co/x7dva2l6Dq	1	0	10420
12182	Stronger Together was proven peacefully yesterday. So proud of all the women, men and children marching together. Yes, even in OK. https://t.co/9614I6MvxD	1	0	12182
12599	Stronger together #womensmarch #womensmarchseattle @ Women's March on Washington - Seattle https://t.co/Iq7jf515yT	1	1	12599
9249	Stuck in traffic at exit for #SenecaFalls because of #womensmarch people. Not mad about it. 💜🙌	1	0	9249
10501	Stuck with copy today, but to everyone @womensmarch thank you thank you thank you	1	0	10501
3693	Students travel across Country to March! @marchforlife @DrBrianKiczek #whyIMarch #ProLife @ProLifeFeminist @prolifefuture @Priestsforlife https://t.co/DH5KesoL0V	0	1	3693
8237	Stunning photos from the Women's March, which saw hundreds of thousands of protesters descend on DC https://t.co/FPFPZ4RpbC #womensmarch https://t.co/DU56Arwkpq	1	1	8237
1332	Stupid bints! #WomensMarch	0	1	1332
9550	Stupid bitches don't they know hijab is for oppression, here they are trying it on for fun! https://t.co/HzlcjBWCor	0	1	9550
6535	Stupid cry babies. #WomensMarch	0	1	6535
15193	Stupid is as stupid does https://t.co/WKnDo2Gj1l	0	1	15193
1269	Such #hipocrisy in the messaging of the #WomensMarch. :-( https://t.co/PS4ynrQIts	0	1	1269
18493	Such a beautiful thing #WomensMarch	1	0	18493
13584	Such an amazing day!#womensmarchhouston #womensmarch https://t.co/39dsVdFcxP	1	0	13584
518	Such crowded #WomensMarch https://t.co/wqZFNIHSWq	1	1	518
17644	Such is the gentleman we have occupying our White House. @KellyannePolls https://t.co/1kfM0XaYOE	1	0	17644
2604	Suck it up buttercups, today pussy grabbed back. \n#WomensMarch https://t.co/o9i8wOZSx9	1	0	2604
9180	Suggested sideline apparel in the NFL next October. @NFL @womensmarch #WhyWeMarch #NFL #socialjustice #trump https://t.co/b9hMfiMjqO	1	0	9180
8523	Suitably scathing. Delighted to see plenty of #WomensMarch coverage also. https://t.co/fc51qc2FAs	1	0	8523
11464	Sun beautiful day in california \n#life\n#WomensMarch \n#California https://t.co/46z67uBSay	1	0	11464
17712	Super Callous Fragile Ego, Trump You Are Atrocious &amp; other signs from Washington #WomensMarch https://t.co/2SeafmIoeT via @washingtonpost	1	0	17712
3104	Super inspired and proud of the women out on the #WomensMarch right now. I love every single one of you.❤ #FemalesAreTheFuture	1	0	3104
10143	Super inspired by #WomensMarch all these people give me hope for our nation after seeing that we 100% outnumber hatred	1	1	10143
10174	Super proud of all the men &amp; women marching for all over the world women's rights and equality today! ❤️ #equality #WomensMarch	1	1	10174
14390	Super touched by whats happening right now! https://t.co/1R168eaCoI	1	0	14390
1254	Supergirl! #WomensMarch https://t.co/OYD1B4AYQW	1	0	1254
7457	Support the Women’s March on Washington. -We’ll see you January 21st at #womensmarchsac @womensmarchsac #womensmarch #wmwyouth https://t.co/UhQWsPQ4e9	1	0	7457
16583	Support the world wide girl gang 💪🏻 https://t.co/slsmKXH5Zn	1	1	16583
904	Supporting equality in all its forms! #womensmarch https://t.co/JqV5YmaWJz	1	0	904
11437	Sure it wasn't 2million 990 thousand? Maybe 3 million and 1? Garbage! https://t.co/pFtn5M6CCk	1	0	11437
11675	Surely Kermit Gosnell could at least address #WomensMarch by video link?  He embodies its spirit more than anyone.	1	0	11675
13938	Surprising lack of political or media presence at Scotland's #WomensMarch yesterday but they are catching on https://t.co/4suphHJjNC	1	0	13938
13576	Surrounded by so much love &amp; empowerment. Marching for the equality &amp; dignity of ALL #womensmarch #resist	1	0	13576
17889	Surrounding skin tone's a #WhitePrivilege'd #microAggression. Shouldn't it be cafe'#Alinsky shady?\nrt@KurtSchlichter https://t.co/r47uHjY6w9	1	0	17889
12070	Sweet 💜💙 https://t.co/dnHwGtV17o	1	0	12070
11800	Sweetie-you lying POS - MB GrandJihad document -  you DO want to take over! And Sharia totally against US constitution! U want it? GO AWAY! https://t.co/fP754npi8b	0	1	11800
4318	TAKE A LOOK AT CHERS BIO FOR TWITTER. SHE SAYS DONT LITTER THEN GO LOOK AT THE MESS HER WOMEN MARCHERS LEFT BEHIND. TRASH BREEDS TRASH. SAD https://t.co/biPsbpvPYz	0	1	4318
1673	TAKING BETS On How Long Before The TRUMP IMPEACHMENT PARTY STARTS #TIP Ethics Charges? Conflict Of Interest? TRAITOR? #WomensMarch #Tcot https://t.co/bwsw3M0Ari	1	0	1673
8483	TBH I want that pink pussy beanie too #WomensMarch	1	1	8483
2386	TEAM NEA!!! https://t.co/A9Mt9mic1g	1	0	2386
10683	TERF https://t.co/wHXS3ug6oy	1	0	10683
6659	TFW #womensmarch has a bigger turnout than #Inauguration . Feelsgodman https://t.co/mwNfgg04Zd	1	0	6659
14734	THANK YOU #ANTARCTICA! For those of us that are not able to #WomensMarch - THANK YOU from the bottom of my heart! ❤🇺🇸❤🇺🇸 https://t.co/NYcUUR86i4	1	0	14734
17300	THANK YOU @MMFlint @GloriaSteinem @AshleyJudd @Madonna @PPact and others for \A JOB WELL DONE\ biggest #WomensMarch n History @amjoyshow https://t.co/DbG4QmbIeZ	1	0	17300
11803	THANK YOU @janetmock https://t.co/gvgzTyuwBT #sexworkerrights #WomensMarch	1	0	11803
11121	THANK YOU to EVERYONE who showed up today, EVERYWHERE. #womensmarch Pictures From Women’s Marches Around the World https://t.co/iKxxrRMded	1	0	11121
6681	THANK YOU to everyone who marched and showed support for #WomensMarch, it's truly a powerful message to the world!	1	0	6681
13072	THAT'S PAR FOR THE COURSE JUST LIKE THE MESS IN 2008 STARTED IN 1998 WITH REPEAL OF GLASS-STEAGALL ACT BY BUBBA. https://t.co/PioHvGA56r https://t.co/jBur8VZWH3	1	0	13072
13414	THAT'S WHAT ISIS SEES! AND THEY'RE SUCCEEDING! https://t.co/OM5H74MdcU	0	1	13414
2228	THAT'S 👏 MY 👏 GIRL 👏 https://t.co/0dz1LKj6sK	1	0	2228
1266	THATS AWESOME!!' https://t.co/tkEZ72kbrE	1	0	1266
13424	THATS MY GIRL AT WOMENSMARCH THATS MY GIRL https://t.co/xjOhmORplj	1	0	13424
18965	THATS MY GIRL https://t.co/p89xaS8zO3	1	0	18965
17299	THE BEST PICTURE #WomensMarch https://t.co/VkwmB8V3Ff	1	0	17299
18519	THE BEST https://t.co/tlOoOMh8eh	1	0	18519
1489	THE FIRST ACTION\nWrite a postcard to your Senators about what matters most to you -- @womensmarch https://t.co/lDqTOqJGZj	1	0	1489
2532	THE LAST ONFJG https://t.co/s5DihjjV44	1	0	2532
11987	THE OPPRESSION OF WOMEN BELONGS IN A MUSEUM. #WomensMarch #TheFutureIsFemale https://t.co/KD9VS6L73L	1	0	11987
3656	THE best sign! 💁🏼 https://t.co/28uIbRlW6C	1	0	3656
15225	THEN WE HAVE THIS,,,, https://t.co/dmim5rI924	1	0	15225
12543	THERE HE GOES!!! https://t.co/G7uLTbcPay	1	0	12543
11191	THERE'S SO MANY OF THEM I'M IN TEARS https://t.co/VGLfytD5Rz	1	0	11191
17881	THESE PEOPLE ARE FUCKING NUT CASES AND MURDERORS.... https://t.co/lyDFmSrSZz	0	1	17881
2528	THESES PEOPLE HAVE NO PRIDE.  SHOW THEIR DIRTY UNDERWEAR 4 THE WORLD 2 C. https://t.co/0WSOG5RdCI	0	1	2528
3058	THIS #ForMyGirl 💟 https://t.co/BASH2I9qwO	1	0	3058
9738	THIS #WomensMarch https://t.co/O11fELVpeH	1	0	9738
1284	THIS IS A REAL LIFE CHEETAH GIRLS MOMENT 😭 https://t.co/pfmLFFHNsa	1	0	1284
12944	THIS IS BEAUTIFUL. https://t.co/KKgkFdVOTt	1	0	12944
