uid	text	label	metadata__row_number
3009	RT @joncoopertweets Although the Senate Judiciary Committee won’t allow Dr. Ford to call any witnesses and the FBI won’t investigate her claims, she’ll testify about her first-hand knowledge of Brett Kavanaugh's sexual misconduct next week. Dr. Ford has more balls than all GOP senators put together!	0	3009
2283	RT @joshgreenman Please read this by @sachazee on what’s bothering her about Kavavaugh’s denial, and how in a parallel universe he might have responded. https://t.co/tZzpQG32GP	1	2283
840	RT @joshtpm Grassley Aide Helping With Kavanaugh Nomination Out Over Harassment Allegation https://t.co/lcE7AphVug	0	840
2410	RT @joshtpm Post doesn’t come out and say it but seems overwhelmingly likely Kavanaugh knew about Whelan’s nutbar theory, possibly played some role in concocting it. https://t.co/LEXPF9l6Tk https://t.co/6Wlgbdy6OS	0	2410
2977	RT @joswinson \We know who lies about rape, routinely, regularly: rapists... on the other hand, false rape accusations are extremely rare...We have been here before\ - powerful piece by Rebecca Solnit on groundhog day nature of the Kavanaugh case. Worth reading in full. https://t.co/95QECF5N1t	0	2977
745	RT @joycemaynard In today's Yale Daily News: what Brett Kavanaugh was up to back in his school days, when he belonged to a secret society known as \tit and clit\. Motto:  No means yes.  Yes means anal. https://t.co/ft4JXIGaJY	0	745
1267	RT @jtd_gameon12 We would be a nation of fools to deny well qualified Brett Kavanaugh a seat on our Supreme Court, on the mere word of one opposition party activist with unsubstantiated, uncoroberated, unfounded allegations of his behavior in HS 36 years ago!  Where is the “Justice” to this⁉️ https://t.co/3ZGoz28flp	1	1267
1591	RT @judemgreen #ChristineBlaseyFord IS NOT YOUR BIGGEST PROBLEM ANYMORE. It’s @EdWhelanEPPC and Kavanaugh and PR Firm and White House and @ChuckGrassley @SenateMajLdr https://t.co/mH0BgWEAV0	0	1591
2451	RT @julie_kelly2 This is the last thing we've heard from Sasse on the fiasco. He always finds a mic when it's time to bash Trump, but is silent in the face of this assault on Kavanaugh (much like his silence on DOJ/FBI corruption.) https://t.co/bh1tbTbvGF	1	2451
535	RT @justinjm1 This isn't a \setback,\ it's a null. Why would she remember Kavanaugh at a party 36 years ago unless something memorable, literally, happened? Ford remembers, she says, because she was almost raped. https://t.co/CkN0UXneP0	0	535
1138	RT @jwlarrabee The Republicans' attack campaign on sexual assault victim Dr. Christine Blasey Ford was advanced by a man who was fired for sexual harassment. https://t.co/ZOiz0rTYMG	0	1138
2763	RT @k_ovfefe From CNN: lifelong friend of Dr Ford who she claimed was at the mythical party doesn't know Kavanaugh &amp; doesn't remember being at a party with him https://t.co/8myQTitA9w	1	2763
2455	RT @karolcummins The Kavanaugh controversy meets fake news. Real fake news.  👉🏼Key question is how complicit in the creation of Ed Whelan’s false narrative are Kavanaugh, Hatch, Leonard  Leo &amp; the Federalist Society? @FBI  America needs to know.  https://t.co/0Nqt0CekvC	0	2455
1275	RT @karolcummins 💣Another Epic Thread💣  Highlighting conservative operatives coordinated attack on Dr. Ford in desperate support of Kavanaugh seat on SC at any cost no matter how low they stoop.   📌It is a massive coordinated attack on the Rule of Law.  https://t.co/uBwF2S8wRE	0	1275
828	RT @katrina_wiser 🛑 Five extensions granted ♦️ What’s the point of a deadline if you keep moving it❓ 🔴 This is a very dangerous precedent   Grassley has allowed the dems to take control of Judge Kavanaugh’s nomination.   #ConfirmKavanaughNow https://t.co/LLICLlhJnl	1	828
3024	RT @kausmickey Note to @RealDonaldTrump: If you're looking for a way to distract attention from the Kavanaugh business, a government shutdown over the Wall would do the job. Just sayin'	1	3024
466	RT @kazweida BEFORE her name went public.  That means Kavanaugh and his cronies knew exactly what he did.  And who she was. https://t.co/UbxJLboQcp	0	466
17	RT @kazweida Kavanaugh and Gorsuch have quite a few things in common. Including a sex ed teacher who was convicted of child pornography. 👀 https://t.co/XySbFK74bd	0	17
584	RT @keithboykin Trump’s HUD Secretary Ben Carson links the allegations against Brett Kavanaugh to a socialist plot begun by the 19th Century Fabian Society. “And the further they get away from being able to control the courts, the more desperate they become.” https://t.co/pVnA5gxfxs	1	584
301	RT @keithboykin You know you have a problem on your hands when the guy who is your spokesman, Garrett Ventry, to defend Republicans' handling of the Kavanaugh nomination is forced to resign because he had been fired from a previous job for sexual harassment allegations. https://t.co/q8tSWdVKjf	0	301
3285	RT @kenklukowski .@JudicialNetwork Launches pushing 4 Trump-State Democrat Senators to support #BrettKavanaugh: @Sen_JoeManchin @HeidiHeitkamp @SenDonnelly @DougJones https://t.co/stVXlj4RmW via @BreitbartNews @1stLiberty @the_acru @kenblackwell #AnotherGreatJustice #ConfirmKavanaugh	1	3285
2917	RT @kenolin1 Ask yourself, do guys that belong to secret societies like this in college ever completely change their attitudes about women? Did Kavanaugh? Certainly worth investigating. https://t.co/XJa8y5dJoH	0	2917
954	RT @kharyp GOP woman on Kavanaugh allegations: 'What boy hasn’t done this in high school?'  I HAVEN’T!  They may try to excuse this horrid behavior by #BrettKavanaugh away, but I didn’t &amp; would never do that to a woman. It’s a shame that some think this is ok  https://t.co/PiDN0jFH8Z	0	954
2954	RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!	0	2954
445	RT @krassenstein BREAKING: Chuck Grassley's aide, Garrett Ventry, just stepped down because of sexual harassment allegations.  In other words, an aide to the Chariman of the Senate Judiciary Committee is held to higher stands than a potential Supreme Court Justice.  UNBELEIVABLE!	0	445
892	RT @krassenstein In the Whalen Twitter thread, which has since been deleted, Whelen suggested a conspiracy theory that Fox News even picked up.  His theory suggested that an innocent man named Chris Garrett, who looked similar to Kavanaugh in high school, may have been the actual attacker... (4)	0	892
702	RT @krassenstein It's as if the GOP knew this was going to come up, and had planned for weeks or months to create a false narrative around Ford's allegations and to frame an innocent man for Kavanaugh's crime. Why the hell would they have to do this if they were sure Kavanaugh was innocent? (12)	0	702
3175	RT @krassenstein Just throwing this out there:  Net Favorability as Supreme Court nominee:  1993 - Ruth Bader Ginsburg +46 2018 - Brett Kavanaugh -4  Can we just clone Ruth?	0	3175
2658	RT @krassenstein THREAD: Bombshell Grassley/Kavanaugh/Whelan:  A Twitter account @WarfareNavel uncovered what appears to be a massive conspiracy directly tying Grassley’s office to the @EdWhelanEPPC slanderous post which threw an innocent man under the bus ... (1)  Thanks to @edkrassen	0	2658
525	RT @krassenstein The man’s name was Garrett Ventry.  It turns out that Ventry also happens to have worked for the very firm, CRC Public Relations, just 3 months ago, who helped Ed Whelen make this incredibly defamatory tweet against Mr. Chris Garret.  See here: https://t.co/kudZJdj05W (3)	1	525
910	RT @krassenstein for the Christine Blasey Ford sexual assault.  This afternoon it was reported by the Washington Post that an adviser/aide working for the man in charge of the Kavanaugh hearings, Senator Chuck Grassley, just resigned after sexual harassment allegations were made against him. (2)	0	910
662	RT @ksecus Kavanaugh Republicans  Conservatives rwnjs Trump, all of them waging a war on women.  The past weeks prove it.	0	662
3012	RT @kwilli1046 Retweet if you believe Judge Kavanaugh should be confirmed to the Supreme Court	1	3012
2369	RT @kwilli1046 This circus regarding the Kavanaugh nomination makes you realize that our own duly elected politicians are morons who couldn't care less about due process. They convict someone w/o facts  People who elect these idiots are complicit themselves. Term Limits sound great right now!	1	2369
1878	RT @kylegriffin1 A top adviser helping lead the Senate Judiciary Committee's response to the allegation against Brett Kavanaugh has stepped down amid evidence he was fired from a previous political job in part because of a sexual harassment allegation against him. https://t.co/Kuaiau9clP	0	1878
76	RT @kylegriffin1 Dr. Ford considered leaving the country when she first thought Kavanaugh would be nominated to SCOTUS.  \She was like, 'I can't deal with this. If he becomes the nominee, then I'm moving to another country,\ her husband said. \She wanted out.\ https://t.co/LYCQlLcM76	0	76
2734	RT @kylegriffin1 Dr. Ford noticed—before she went public—that Ed Whelan appeared to be looking into her.  Ford emailed a friend Sunday that Whelan looked at her LinkedIn. The email was sent 90 mins after WaPo shared her name with the WH but hours before her story was out. https://t.co/vnhUiTlwv4	0	2734
566	RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP	0	566
211	RT @kylegriffin1 Heidi Heitkamp on Kevin Cramer's Kavanaugh remarks: \His comments were disturbing and representative of a bigger issue Congressman Cramer has with respecting women ... he owes North Dakotans answers on his deeply troubling views regarding sexual assault.\""""	0	211
3058	RT @kylegriffin1 Interesting language. Republican Sen. Dean Heller described Dr. Blasey Ford's allegation against Kavanaugh as \a little hiccup,\ goes on to say, \we'll get through this and we’ll get off to the races.\ https://t.co/Yn0VQI6BDN	0	3058
3132	RT @lXGallagherXl @SaraCarterDC Judge Kavanaugh needs our support	1	3132
2337	RT @lajohnson1959 @Carpedonktum @vickiepagliai1 Hey @SenFeinstein you’re the one that leaked her name. This is all on you! You need to resign for being totally incompetent! Judge Kavanaugh ought to sue everyone of your dumba$$es.	1	2337
30	RT @lanebrooks There seem to be many reasons for an FBI investigation into Kavanaugh. Sex assault. Concealed records. Mysterious payments. And we already know he lies under oath. Why is the GOP trying to ram this clown down our throats? https://t.co/BtQgRUWxWJ	0	30
393	RT @lauferlaw Ari, why do they need outside counsel? Direct me to a time where one was hired by either party to cross-exam a witness before the Senate judiciary, publicly. It’s b/c they want a seasoned pro to obfuscate &amp; deflect Dr. Ford’s credible testimony. Kavanaugh was a horrible choice. https://t.co/Z2ZEBdroxf	0	393
3508	RT @lauferlaw This is an awesome thread.  @WarfareNavel destroys the Op Kavanaugh disinformation fleet of conformation at all costs.  Amazing job. https://t.co/LUVHzrTWzD	0	3508
669	RT @laurenvpass Last year: Rs fret over Congressman Cramer’s “Akin-like tendencies” https://t.co/SlemzgWCIR  Now: GOP Senate nominee: Kavanaugh accusation 'absurd' because they were drunk and assault attempt 'never went anywhere' https://t.co/p2c9UCJ6aI #ndsen	0	669
409	RT @lauriedtmann @JRehling @CruzWhobris Russian bots are also lying for Kavanaugh all over the place.  Been blocking lots of bots the last few days.	0	409
1088	RT @lindathomas102 Sen Richard Blumenthal lied about serving in Vietnam. He never set foot in Vietnam but he calls the Kavanaugh nomination a \stain\on the Supreme Court. He is a \stain\ on the Senate. Let's make him famous and post this all over the Internet about this lying \Stolen Valor\ senator	1	1088
3520	RT @lingzhili777 得道多助 Female Supporters of Judge Kavanaugh Hold #IStandWithBrett Press Conference https://t.co/KXih5EIvCv via @YouTube	1	3520
1075	RT @lionessofsocial Please share  No more delays @ChuckGrassley Must Confirm now #Kavanaugh  Tucker Carlson Explains Why The Democrats Are Stalling The #Kavanaugh Confirmation https://t.co/JPP46UoHmD #BrettKavanaugh #TuckerCarlson #U.S.SupremeCourt via @BarracudaMama	1	1075
846	RT @lynngermaine @Harley_1955 @consrvatvebammr @ChuckGrassley @ChuckGrassley Sir, with all due respect, you must schedule the Kavanaugh vote for Monday. You have done everything, offered everything, acquiesced to their demands, bent over BACKWARDS to NO AVAIL!  It’s obvious we’re being played. Stop the nonsense and #ConfirmKavanaughNow	1	846
2531	RT @maburg512 #MarkJudge has told us everything we need to know about #BrettKavanaugh's character. So why aren't Republicans listening to him??  ‘100 Kegs or Bust’: Kavanaugh friend, Mark Judge, has spent years writing about high school debauchery https://t.co/2mqaKRQs4s	0	2531
3570	RT @madriannorman Fun fact: Only 25% of Women Think Kavanaugh Accusations Are Credible   #kavanaugh #scotus https://t.co/7KlWapCGWX	1	3570
448	RT @manymoremiles @CNN Reminder: Republicans have so far refused to allow a vote to renew the #ViolenceAgainstWomenAct. They’ve only allowed a two month extension to get them past the midterms. This makes the GOP position toward women crystal clear along with their support for Kavanaugh.	0	448
817	RT @maramcewin Let me make this clear.  The man employed to send out GOP messaging on Brett Kavanaugh’s Rape Allegations, So that the GOP can overturn  Roe v Wade, was fired for sexual harassment in the workplace. #SaturdayThoughts  #SaturdayMorning https://t.co/IBkFsuAqvf	0	817
727	RT @marianne_levine GOP aide working on Kavanaugh resigns amid past harassment claim https://t.co/N1PBaxGMH3 via @politico	0	727
555	RT @marklevinshow Disgraced former Deputy FBI Director Andrew McCabe’s lawyer has now joined the Kavanaugh accuser’s legal team https://t.co/A4pwK9zSwE	1	555
41	RT @marklevinshow Is Susan Collins appalled at any of the outrageous statements by her Senate Democratic colleagues? There are so many it’s hard to keep track of them. Will she call them out? https://t.co/YNjArKLkFb	1	41
16	RT @marklutchman Boom! Ben Carson just broke his silence on Kavanaugh accusations,  Says exactly what Democrats don’t want to hear.  Who else thinks Dr. Ford is full of crap? 🙋🏽‍♂️  https://t.co/sW95m09Xyd	1	16
3288	RT @marklutchman Dianne Feinstein is being praised by liberals and the media.  I say, she should apologize to Judge Kavanaugh, his family, and the country, and then RESIGN.  Who’s with me?	1	3288
3305	RT @marklutchman If Christine Ford wants to do her testimony on Thursday,  Confirm Kavanaugh on Monday, and have the hearing after.  Anyone else agree with that? 🤔🙋🏽‍♂️	1	3305
1797	RT @markmobility Reports that Kavanaugh is getting frustrated at being interrogated about his private life. Take a look at the questions he wanted asked of Bill Clinton. https://t.co/DUZyOyiToC https://t.co/J1j074hm8V	0	1797
2710	RT @mateagold NEW: A woman who Ford said was at the party says she does not recall being at a gathering with Kavanaugh -- but believes Ford's allegation.  https://t.co/fgDP6CoGfQ	0	2710
1587	RT @mateagold “I said that Mommy had a story about a Supreme Court nominee, and now it’s broken into the news, and we can’t stay in the house anymore.\ https://t.co/IpJpbwgVdl	0	1587
1527	RT @maureendowd Twenty-seven years later, will we once more have to watch a woman be mauled by the Republicans on the senate judiciary committee? https://t.co/R3YnvnZKkg	0	1527
67	RT @maziehirono Chairman Grassley is now threatening to hold a vote on Brett Kavanaugh’s nomination on Monday unless Dr. Blasey Ford gives in to his demands. The 11 Republican men on the committee are treating this like a hostage situation. They just don’t get it.	0	67
418	RT @meachel @_LoveLike_JESUS There are too many unanswered question like why didn’t Feinstein bring this up during her questioning Kavanaugh why did she bring it out right before they were going to vote it’s really fishy if the allegation is really true and important why not bring it up earlier?	1	418
420	RT @megangarber As we talk this weekend, let's be clear about what so many of the bad-faith defenses of Kavanaugh are really defending: https://t.co/6o7cpVEDW9 https://t.co/UwSDtLqb04	0	420
14	RT @mflynnJR The Republicans can certainly kiss the midterms goodbye if they blow this Kavanaugh confirmation.	1	14
160	RT @mikandynothem Democrats ARE the cancer, @RealJamesWoods.  They are just throwing on #Kavanaugh the presumption of guilt. Republicans DO need to stand up against the #MeToo lynchings. Enough already. #ConfirmKavanaugh #MAGA #SaturdayMorning  #tcot #FirstDayofFall #SaturdayMotivation #SatChat https://t.co/y3mf8zQLiE	1	160
1577	RT @mikandynothem Hollywood celebrities are voicing support for #Kavanaugh accuser, Blasey Ford, whom they have never met. Yet, sat idly by why Harvey Weinstein raped dozens of industry peers for decades. Oh, they ignored Kevin Spacey and Al Franken, as well. #MAGA #FirstDayofFall #SaturdayMorning	1	1577
886	RT @mikandynothem On this #FirstDayofFall, Republicans need to grow a pair and stop capitulating to #Kavanaugh accuser and Democrats who are giving him the presumption of guilt. The #GOP has more class but that's why libs keep bullying them around. #SaturdayMotivation #MAGA #SaturdayMorning #tcot https://t.co/PaCKXx02EG	1	886
68	RT @mikandynothem This is @SenGillibrand hugging worst offender of #MeToo movement, serial rapist Harvey Weinstein.  Yet...she's voting against #Kavanaugh? You just couldn't make this stuff up if you tried! The presumption of guilt? #SaturdayMorning #MAGA #tcot #SaturdayMotivation #FirstDayofFall https://t.co/9ZNbq0q7Er	1	68
2940	RT @mike_pence Judge Kavanaugh is a man of integrity, with impeccable credentials &amp; a proven judicial philosophy. I believe Judge Brett Kavanaugh will soon be JUSTICE Brett Kavanaugh &amp; take his seat on the Supreme Court of the United States. #VVS18 https://t.co/LfJtonQynm	1	2940
681	RT @mikebwonder The media think that the Kavanaugh accuser is going to drive women away from voting Republican in the midterms.   I struggle to believe this.    What do my female followers think about this claim?	1	681
2092	RT @miscellany101 Dr. Ford should proceed immediately to the authorities in Maryland and file charges making Kavanaugh the first Supreme Court Justice indicted for a crime BEFORE assuming office https://t.co/bqiRihmcx9	0	2092
1101	RT @mitchellvii Ford wants to testify Thursday because that will guarantee Kavanaugh cannot be seated Oct 1st. This would likely mean he may not be confirmed at all and Democrats can run on saving a SCOTUS SEAT.  If the Republican leadership allows this travesty the base will erupt in anger.	1	1101
21	RT @mitchellvii I'm more concerned about how Judge Kavanaugh's wife and daughters feel than how Christine Ford feels.  She's feeling \anxiety\?  I would too if I was about to perjure myself in front of the whole planet.	1	21
147	RT @mitchellvii NO ONE BELIEVES HER - HOLD THE DAMNED VOTE! Only 25 Percent of Women Think Kavanaugh Accusations Are Credible https://t.co/ST0Y2aiUmQ	1	147
824	RT @mitchellvii Oh geesh.  How about the anxiety and stress on Kavanaugh and his wife and children from your liberal clients false hit job? https://t.co/WeAODHafAr	1	824
1624	RT @mitchellvii PLEASE DO NOT LET THIS BE TRUE - GRASSLEY CANNOT BE THIS BIG OF A WIMP!  Breaking: Kavanaugh Accuser Christine Blasey Ford Testimony 'Tentatively Scheduled' for Thursday as Negotiations Carry Over to Sunday https://t.co/unx0G3lsvd	1	1624
92	RT @mitchellvii Simply put, Ms. Keyser does not know Mr. Kavanaugh and she has no recollection of ever being at a party or gathering where he was present, with, or without, Dr. Ford.	1	92
53	RT @mitchellvii THE AMUSING THING:  Kavanaugh will still be confirmed.  Democrats just lessened any chance of taking the House in November by acting like partisan clowns.  They have just awoken our sleepy base.  And now we're pissed.	1	53
129	RT @mjs_DC He reportedly works at the same sleazy PR firm that colluded with Whelan on the evil twin theory. Other clients: the Judicial Crisis Network and the Federalist Society. https://t.co/pd7TCVJnGb	0	129
648	RT @mkraju Senate Dem leadership aide pushes back on GOP call to bring in outside counsel to question Kavanaugh/Ford. “Outside counsel doesn’t vote on Kavanaugh. Senators do. Republicans need to do their jobs and not hide,” aide told me	0	648
939	RT @mmpadellan Soooo...Republicans?  Your great idea, during the Year of Women, with #MeToo and #timesup, with DOZENS of DEM women candidates, is to attack a highly respected, credible woman who's accused Kavanaugh of assault?  THISCLOSE to Midterms?  Good luck with that. https://t.co/36HoxxfMZ0	0	939
705	RT @mollyday15 The longer they wait for Ford, the more demanded from what was to be hearing. Now they’re asking for the equivalent of a trial. Yet no rules of the court are to be in play. It’s becoming more polarized. As a woman I sympathize but still don’t believe her.  https://t.co/CouZGp6CHS	1	705
389	RT @monica9691 @ElderGunner @BillboTex @Zwoodbutcher @ChuckGrassley you know why she did not mention name to therapist? because she was not sure about Kavanaugh or Gorsuch🤣	1	389
1330	RT @moraro456 Skepticism towards claims against Ellison contrasts with Believe All Women narrative against Kavanaugh. #WalkAway #TheAwakening  #MeToo Hypocrisy: Dems and media look other way as Keith Ellison say his accuser fabricated claims - https://t.co/PBoKmcxwXP	0	1330
2213	RT @morrellkc @AJentleson Tbh, when I see these statements and the reliance on people who have questions of sexual harassment in their own background, it makes me wonder what are these people (Grassley, Republicans pushing Kavanaugh) hiding about themselves	0	2213
518	RT @mrbier1 WATCH: Dem Senator Who Lied About Military Service Just Attacked Kavanaugh With Nasty New Claim https://t.co/7hPIetokNG	1	518
11	RT @mrdolcethecat More and more Americans now oppose Kavanaugh than support him.  In a poll conducted Sunday, when Dr. Ford’s accusation was made public, through Wednesday -   38% of voters oppose Kavanaugh.   Now ONLY 27% approve.                            #KavaNOPE  https://t.co/xR2QnRizAL	0	11
3178	RT @mschlapp 1. Confirm Kavanaugh  2. Replace Rosenstein  3. Hold Congress 4. Martini	1	3178
18	RT @mschlapp Im told that Jeff Flake is the only Republican causing problems for Kavanaugh. He's gone from conservative champion to roadblock.	1	18
431	RT @mtenorio77 Liberals and democrats hate Brett Kavanaugh because President Trump picked him!  It’s always been only about President Trump! #ConfirmBrettKavanaugh	1	431
770	RT @mudturtle44 @JohnCooper0610 @zerrubabel I heard someone mention if he doesn't get confirmed by October first when the supreme court start again he will have to wait for the next session and that will be after elections. If dems get Senate they will disqualify him.	0	770
3197	RT @n0rak Senator @LisaMurkowski, thank you for standing up for Alaska women. We need you to do it again. Protect our constitutional rights and oppose Brett Kavanaugh. #StopKavanaugh	0	3197
3036	RT @nedryun Dear @ChuckGrassley, you’ve been more than fair. Enough is enough. Schedule a vote on Kavanaugh and move on with the People’s business. We all know this is a political game meant to prevent confirmation. #maga #tcot https://t.co/CknQIb4QAc	1	3036
2833	RT @njpt10 @rgoodlaw @mmehenriquez @JWGOP @nycsouthpaw @EdWhelanEPPC What I read earlier was that Kavanaugh was the person who suggested this to Whalen.	0	2833
108	RT @not_p_harris @ChuckGrassley A guy on your comms team works for the PR company that helped Ed Whelan with his \evil twin\ BS theory to defend Kavanaugh.  You're not running a confirmation investigation:  you're leading Kavanaugh's coverup.	0	108
739	RT @nowthisnews Watch John Legend explain why Brett Kavanaugh is 'unfit' for the Supreme Court https://t.co/bOyH2bZvVD	0	739
3188	RT @nuuzfeed 🛑 BizPac Review News 🛑   👉 Dean Cain has a big question for Hollywood colleagues in video ad for Kavanaugh accuser   https://t.co/tTCGoqOtPZ   #MAGA 🇺🇸 ￼￼#2A #Prolife	1	3188
475	RT @oldladydem Watching the way Dr Ford, and sexual assault itself, has been treated &amp; dismissed has so many of us reliving painful experiences. Remember that gut punch so many of us felt on Nov 9, 2016? Tens of millions are going to feel that same gut punch if/when Kavanaugh is confirmed.	0	475
871	RT @onecoolguy100 LISTEN UP EVERYBODY:  Riddle me this Riddle me that why do they call Blasey Ford ...Dr. Blasey Ford and they call JUDGE KAVANAUGH   just plain Kavanaugh.... THIS IS REALLY DISRESPECTFUL.   What say you????	1	871
2866	RT @pacelattin Kavanaugh took three years to be confirmed last time.   Three years.	0	2866
1581	RT @pacelattin Kavanaugh's character witness was involved in a gang rape club it seems.	0	1581
2750	RT @pameladubsky49 Brett Kavanaugh's Yale Fraternity Hoisted A Flag Made Of Women's Underwear In 1985 https://t.co/G6vmMChuDQ	0	2750
867	RT @paulkrugman A thought: the Kavanaugh mess has structural roots. Rs needed someone who was both ideologically reliable and at no risk of developing a conscience when it came to defending Trump against rule of law. So it had to be a bad person, which meant good odds of nasty stuff surfacing	0	867
1957	RT @paulkrugman The long harassment of the Clintons over crazy stuff -- failed land deals, Vince Foster etc -- arguably put George W Bush in the White House; it certainly made Kavanaugh's career 2/	0	1957
231	RT @paulsperry_ BREAKING: Radical anti-Kavanaugh activists from several national leftwing groups planning to bus in protestors and hold protest-training program in DC on Sunday &amp; then stage massive protests and disruptions next week on Capitol Hill to intimidate senators ... details to come ...	1	231
2742	RT @paulsperry_ Remember Lucy &amp; the football? Well, Lucy is now Debra Katz and Charlie Brown is Charles Grassley ... https://t.co/fhrkiFtax1	1	2742
650	RT @perfectsliders KAVANAUGH WILL STILL BE CONFIRMED -  Democrats just lessened any chance of taking the House in November by acting like partisan clowns.  They have just awoken the sleeping base voters. And now Republicans are pissed.	1	650
2125	RT @perlmutations Brett Kavanaugh spent 9 hours at the white house yesterday. Ya know, talkin about after he overturns Roe, upholds Citizens United, and affirmed how the pres can’t be touched even after shooting someone on 5th ave, that he refuses to talk hypotheticals.	0	2125
247	RT @perlmutations There is NO WORLD where a woman asking for an FBI Investigation into a controversial allegation could be lying. There is EVERY reason to believe that @ChuckGrassley is  railroading a process to make a liar into a Supreme Court Justice.	0	247
776	RT @peterbakernyt Senate Judiciary Committee spokesman resigns after @NBCNews asks about a past sexual harassment allegation. @HeidiPrzybyla https://t.co/Uyjxm1m8iL	0	776
2058	RT @peterdaou #Kavanaugh whataboutism:  Rightwing media (Fox, Breitbart, etc.) have been after me all week for saying BELIEVE WOMEN and that Dems are better for women. They think if they repeat \Bill Clinton\ and \Keith Ellison\ it mitigates the GOP's horrendous record on women. It doesn't.	0	2058
2249	RT @peterdaou I missed this in all the #Kavanaugh news: Prospective female clerks were groomed to have a \model-like\ appearance. https://t.co/8NqC2VZgBa	0	2249
1063	RT @plantlady293 The true victims are Kavanaughs daughters &amp; wife. Feinstein is guilty of child abuse. She could have handled this in properly &amp; saved his daughters. Exposed &amp; removed after violent rhetoric started their torture. Ask them in 36 years. #ConfirmKavanaugh  https://t.co/7VQWqRRhbG	1	1063
683	RT @poconomtn I 100% do NOT believe Judge Kavanaugh played any part in this. Far too many questionable connections she is tied to but I do question what was sooooo devastating about what she claims happened that 36 yrs later she needs therapy dogs &amp; counseling? She wasn’t hurt or raped	1	683
2508	RT @poetrysecrets saw this in an article in the nytimes highlighting top reader comments on kavanaugh/Ford. i’m sure this is well meant, but it is totally enraging that he took it upon himself to RE-VET her ALREADY PEER-REVIEWED academic work for signs of self-promotion. who asked him? https://t.co/aYputoa1aY	0	2508
2412	RT @politicalHEDGE Report: Another Person Who Allegedly Has Knowledge Of Kavanaugh Accuser’s Assault Has ‘No Recollection’ Of Being At Party   https://t.co/TuPBLOsHBO	1	2412
3070	RT @politvidchannel BREAKING: Sen. Lisa Murkowski opened the door to Voting No on Kavanaugh said she’ll wait until Ford testifies before making decision on Kavanaugh  THANK YOU Sen. Lisa Murkowski	0	3070
2946	RT @pollsofpolitics Do you think #ChristineBlaseyFord came forward 35 years later to help the #Democrats try to stop @realDonaldTrump's #SCOTUS pick #Kavanaugh from being confirmed??  Please vote and retweet to spread poll for wider sampling from both sides thanks! #Resist #MAGA #Trump #RESISTANCE	1	2946
3515	RT @ponumurray The NRA spent $1,181,670 to help Brett Kavanaugh. Call your Senators at 202-224-3121 to #StopKavanaugh! #SaveSCOTUS https://t.co/Rooei96lWF	0	3515
3100	RT @porter14159 All Kavanaugh had to do to protect himself was behave like a gentleman, and  Record all encounters with females throughout his life on VHS tape.  Convert daily to cloud storage.  Provide Senators footage of the night in question.  It’s really not that hard.	1	3100
3332	RT @proxcee \Why isn't Kavanaugh asking for an FBI investigation if he's innocent?\  Maybe for the same reason I don't ask for a cavity search prior to leaving a store...I HAVEN'T DONE ANYTHING WRONG!  #Kavanaugh  #LiberalLogic	1	3332
2176	RT @psychdr100 Maryland police just agreed to investigate Dr. Ford's accusation against Judge Kavanaugh. Maryland has no statute of limitations for sexual assault. Please allow the investigation to be concluded before voting or placing a deadline on Dr, Ford. https://t.co/752moAiHmo	0	2176
711	RT @psychdr100 Sadly, its only when someone like Reagan's kid comes forward, women rights haters get nervous. Reagan’s Daughter Comes Forward About Sexual Assault, Rips Trump’s Attacks On Kavanaugh Accuser https://t.co/00enCeGRT6 via @dc_tribune	0	711
2874	RT @psychdr100 Trump aide called GOP operatives to spread Kavanaugh accuser's name before her story was published https://t.co/lMtDGLltb9	0	2874
2705	RT @qanon76 https://t.co/FchxwBIn5A	1	2705
2376	RT @quickslanding Now democrats are pledging to impeach Kavanaugh as soon as they win majority in the House, can you believe what’s happening to our country? So who ever they disagree with, Dems will move to impeach them. First the President then Kavanaugh. Who’s next. 2 term limits, end lobbyists	1	2376
1596	RT @r_little_finger It’s time...  To confirm Kavanaugh.  No more waiting, now matter how many misguided Dem leaders scream “bullying”.  They had three months. THREE MONTHS.  CONFIRM KAVANAUGH.  Who else agrees?	1	1596
3029	RT @randomsubu \Sen. Jeff Flake (R-Ariz.), a key swing Republican vote on the panel, said Saturday that he would not mind if the hearing took place on Thursday.\ Thank you, @JeffFlake. https://t.co/K3yJjxvZ3U	0	3029
45	RT @raymysterio305 The Kavanaugh confirmation hearings has been turned into a MOCKERY by the BUFFONEROUS Democrats, as usual..  Ms Ford has put in front of our nation, a grade school allegation when she and Mr Kavanaugh were still playing with crayons. What is YOUR take? 🧐  Please Vote and Retweet	1	45
912	RT @reader \After I was raped by a different man, he texted me the next day to tell me what a good time he’d had. His perspective eclipsed my own so completely, so extremely, that it took me years to pick myself up from underneath the weight of it.\ https://t.co/9qKCjPr0hr	0	912
