text_id,text,party,cap_topic,cluster,membership_strength,display_x,display_y
176598,"Public spending on services such as housing, regeneration and infrastructure-they are currently delivered in the region, but often by officials accountable to Whitehall-should be decided in the west midlands.",Lab,21,-1,0.0,12.010441,-2.419259
59324,"It underlines the seriousness with which local government takes our commitment to a stable three-year settlement and, I think, the seriousness with which local government takes its responsibility to manage within that settlement.",Lab,20,-1,0.0,10.756768,-1.7923994
1149125,"People in local government, and possibly people in the Department, do not have a great understanding of the formula grant and how it is arrived at.",Con,20,-1,0.0,11.605453,-3.4536588
64527,"Will the Secretary of State accept-I am sure he will-that the outcome of the recent Assembly and council elections in Northern Ireland showed a clear endorsement of moving Northern Ireland forward and a clear rejection of those who would use violence, whose philosophy is to wreck Stormont and drag us backwards?",DUP,20,1,0.9666026855993964,8.951914,-3.9359229
38263,"That, I hope, demonstrates to the Minister the level of anger felt by many people in Scotland.",Lab,10,20,1.0,13.720195,-4.0935545
49811,"There are differences in the prevalence of swine flu, and the prevalence of flu in Northern Ireland is very high compared with England-it is even a great deal higher than that in Scotland.",Con,3,7,0.6910770570767993,10.96433,-4.7832365
59865,"Until our region has more command of its economic destiny, it will continually have to bid against other English regions and Scotland and Wales for attention and investment.",Lab,21,-1,0.0,13.245023,-3.6924
66787,"Would there be cuts in services, for example, or would the Scottish Government have to consider a rise in income tax for people in Scotland?",Lab,1,20,0.7566707650601696,13.258396,-3.768563
88326,"Although the years of peace following the Good Friday agreement have seen prosperity on the rise in Northern Ireland, it still faces a number of difficulties.",Con,21,1,1.0,9.109668,-4.49028
142250,"There is good work going on in Wales, but that is also from a low base.",Lab,19,4,0.9516776157373602,12.354516,-4.584627
175938,"Given the Prime Minister's observation that red lights are flashing on the dashboard of the world's economy, does he agree that, in relation to Northern Ireland's economy, he could take two positive measures very soon: first, to devolve corporation tax powers to the Northern Ireland Assembly; and secondly, to put pressure on energy companies to reduce the price of home heating oil as well as petrol and diesel because of the very high dependence in Northern Ireland on that type of energy?",DUP,21,1,0.7284000434535852,9.389249,-4.317347
498723,Will you consider that matter when you decide what we are to vote on in the Queen's Speech?,Lab,20,-1,0.0,10.233522,-0.35895362
1906851,I will conclude by saying that we must move this debate away from the discussions of the past couple of weeks and towards the political centre ground and a sensible viewpoint that is shared by most people in this country.,Con,5,13,1.0,8.830826,-0.35743627
2409559,The UK will certainly be doing our bit to make sure that the pledges made at the donor conference translate into real money that can make a real difference on the ground.,Con,19,-1,0.0,11.509835,-1.2004739
2486900,"After all, half of them are in politics to defend the wealth of the wealthiest, and the other half will probably need to declare an interest before they speak on the issue.",Lab,1,-1,0.0,10.266522,-1.0728595
2760964,"Hundreds, if not thousands, of people are affected by blacklisting and the situation could get an awful lot worse if the Opposition amendments are not accepted.",Lab,20,-1,0.0,10.42638,0.09944654
2809962,"I am sure that there are people who are trying to delay making a decision, but there are also those who have a genuine problem and a genuine case.",LibDem,2,13,0.827477482932587,9.780365,-0.53863907
5652,"As has been pointed out, it is not an option to say, “Well, let's have full-time firefighters in all those stations.” One thousand firefighters in Northern Ireland are retained firefighters and would be affected by the measure.",DUP,5,1,0.5764843088865349,9.589962,-4.216464
6211,"We need a debate on how we can make it a truly representative UK Youth Parliament, drawing perhaps on the good practice and examples of the Scottish Youth Parliament, the Funky Dragon and the Northern Ireland Youth Forum.",Con,21,-1,0.0,10.486864,-3.3397589
14569,"One part of the United Kingdom whose record bothers me is Northern Ireland, where people are three times more likely to die in a road accident than people on the mainland, and twice as likely to die in a road accident as people in the Republic.",Lab,10,1,0.4324393332174209,9.779037,-4.2330728
15962,I have been struck by the number of letters that I have received from women in Northern Ireland who do not feel that the male politicians who have spoken today speak for them.,Lab,2,1,0.9490813276757989,8.98925,-4.317002
35941,What his policy is on holding further public inquiries into events involving deaths which took place during the troubles in Northern Ireland.,Lab,21,1,1.0,9.162934,-4.064515
76386,Car insurance and premiums is a big issue in Northern Ireland.,DUP,10,1,0.8037480398589028,9.508337,-4.4861994
104466,"A Marie Stopes clinic has recently opened in Northern Ireland, a province where the law is very strict on abortion and where there is no support for the extension of the 1967 Act. Does the hon.",DUP,2,7,0.8369732593243768,10.662149,-4.652927
104669,"However, in Northern Ireland the situation is more acute, as we are the only region with a land border with another EU member.",APNI,10,1,0.8037480398589028,9.292685,-4.431464
108532,"Around 2 million families are in that position, so one in four of all families in the United Kingdom of Great Britain and Northern Ireland faces a marginal rate of 73% or higher.",DUP,1,12,0.6837654485448627,10.973131,-3.846495
119220,"I particularly recall the terrible death toll of 1972 when, as a young boy, Northern Ireland seemed to be a watchword only for these issues.",Con,21,1,0.892799847901682,9.170476,-4.343353
128895,"This time last year when we were in Northern Ireland seeing the marches take place, I switched on the television to watch a documentary about the battle of the Boyne and how James II sought to re-establish his throne there.",Con,17,1,1.0,8.957636,-4.5191784
129024,"I am not convinced that there will be the circumstances in which we can get a political consensus in Northern Ireland on the definition of a victim, simply because of the nature of the parties we are dealing with.",DUP,21,1,0.7164852214928379,9.244229,-4.0522323
131396,"Friend will be aware that the Bill, if passed, will apply to Northern Ireland.",Lab,21,1,1.0,9.122595,-4.2715125
134694,"For example, if two charities work together on a single-issue campaign and spend £2,500 each, they must both report expenditure of £5,000, which is nearly half of the limit of £11,000 in Northern Ireland.",DUP,20,-1,0.0,12.392746,-2.95405
135261,"I believe that this issue is becoming ever more pertinent following the meeting of the group in St Petersburg, Russia just last week.",Con,19,-1,0.0,9.592035,-0.11777251
139626,"Citizens of Cyprus, Malta and Ireland would be able to vote but French people living in London could not.",Lab,19,-1,0.0,10.82709,0.3218427
140319,"When some of us pointed that out, the Northern Ireland Office “scrambled in” a measure stating that the Assembly's Standing Orders should make provision for the procedures outlined in those paragraphs, but unfortunately the Standing Orders never did make that provision.",SDLP,21,1,1.0,9.00403,-4.2186875
147427,"People are generally encouraged to create hustings in order to improve the quality of debate, and to widen the range of issues that are discussed beyond the usual binary divide in Northern Ireland.",SDLP,20,1,0.9321901697999186,9.04089,-4.4600935
149967,I would also refer him to other political traditions in Wales that point to a stronger civic society and a culture of self-help.,Con,21,4,0.9314015484296883,12.092224,-4.786644
156437,"In letters issued to Lord Thomas by Julian King, director general of the Northern Ireland Office, Mr King appears to very narrowly circumscribe the role of Lady Justice Hallett and how far her investigations can go.",APNI,12,-1,0.0,8.762519,-3.284181
167359,"I do not have any new information to give her, although the Northern Ireland Secretary is in her place and will have heard what she has said.",Con,21,3,1.0,7.898218,-2.5346763
172086,It was an opportunity to build on the decision in Scotland to give 16 and 17-year-olds the right to vote.,Lab,19,20,0.556817730414731,13.572038,-4.299511
173076,Such electoral fraud took place across parts of Northern Ireland and has been addressed.,DUP,20,1,0.8860059908989022,8.985129,-4.2817025
173518,He is quite right that this is indeed a major blow for the whole of Northern Ireland.,Con,21,1,1.0,9.009878,-4.3765683
411632,"Notwithstanding what the Minister has said, 40,000 people have left the profession since 1997.",Con,5,-1,0.0,12.48194,-3.1438084
41494,"This is not a nationalist point, and I hope that the coalition does not dismiss the feelings to which I have referred as the marginal voice of nationalism in Scotland.",Lab,21,20,1.0,13.782036,-4.271021
58699,"Gentleman had been listening, he would realise that I have said that Scotland benefits from a mix of services within the Scot Rail franchise, and that cross-border services are vital to Scotland.",Con,10,20,0.6942008963031662,13.841082,-3.3864336
113626,Encouraging visitors to visit Wales could be greatly helped if they did not have to pay the highest tolls in the UK on entering Wales.,Lab,15,4,1.0,12.4213295,-4.3298974
129538,Supporting HS2 certainly does not exclude the importance of electrification for north Wales and improvements to rail services in west Wales.,Lab,10,4,1.0,12.418435,-4.3768516
139170,"Gentleman is too weak to stand up to the poor management of the NHS in Wales, just as he is too weak to sack his shadow Health Secretary.",Con,3,2,0.9062644667208819,7.316174,-1.4062507
144213,"The alliance states:“Many patients in Northern Ireland, Wales and Scotland depend upon the quality of English highly specialised services for their patients, given the very small number of centres that can sensibly provide these services.”That goes back to a point that I made in the beginning: we are dependent on England being the driver for the issue, and on NHS England as the organisation that we follow in Northern Ireland, Scotland and Wales.",DUP,3,7,1.0,10.898668,-4.564458
150168,"I just remind her that in the nations of Wales and Scotland, which we have focused on today, many of the policy levers that relate to health inequality-housing, health and education, for example-lie with the devolved Governments.",Con,14,7,0.8242051078339363,11.285014,-4.595072
153201,"We have to develop a relationship with the Department for Transport to stop that damaging Wales, as it currently does.",Con,21,4,0.7122367494026364,12.439295,-4.2849083
556485,The decisions that I announced yesterday and those that the Minister was talking to the hon.,Lab,16,14,0.7588240736306554,8.935856,-1.9877067
3177295,"The Chancellor does not agree with it and the Prime Minister does not agree with it, so why are they doing it?",Lab,1,-1,0.0,10.325996,-0.34893662
52043,"He was making a point about sovereignty and saying that it would not change anything, but a considerable amount of devolution has been given to Scotland.",Con,19,20,0.952335048138728,13.538057,-4.2151785
79267,"Back in 2005, production output from Scotland was below 4%; that was appalling, particularly given that, as I have said, we subsidise the BBC.",SNP,17,-1,0.0,12.954136,-3.4061034
91685,We know from discussions with our airline partners that it is a major factor in their decision to connect further routes to Scotland.,SNP,10,21,0.568664161463975,14.027697,-2.954122
104002,"I was interested to hear what the Minister said about that, because there are very significant implications for Scotland.",Lab,5,20,1.0,13.680978,-3.9655719
136815,We would not have such a debate in Scotland; we would not discuss such themes.,SNP,2,20,1.0,13.945667,-4.07836
140580,The Gibraltar Chief Minister obviously protested about that incident.,Lab,19,-1,0.0,11.845856,-0.31470895
159836,"Unfortunately, their colleagues down here in London are completely undermining what they have pledged to the people of Wales in various policy announcements.",PlaidCymru,21,4,0.7553338437779668,12.110357,-4.330948
1014172,"The Minister will have heard the comments that have been made, and it would be extraordinarily worrying if the sort of cuts that my hon.",,16,14,1.0,9.315497,-1.8828821
5388,"The Government have been slow to move on that issue, and that concerns the SMMT. There may be a case for scrappage allowances, although it may be weaker here than in Germany or France.",Con,1,-1,0.0,10.198138,-1.5752841
56258,"I welcome the progress that has been made in Scotland, and particularly the work of the Hamilton credit union outlined by my hon.",Lab,21,20,0.7827994261233825,13.573367,-3.7557728
82098,What assessment he has made of the effect of the autumn statement on child tax credit payments in Scotland.,Lab,21,-1,0.0,12.783706,-3.8008907
120342,We have no idea when U-boats from Germany would be able to arrive in Scotland to provide jobs in maintenance at Faslane or Coulport.,Lab,21,20,0.49506265521719234,13.868193,-3.441402
145044,I rather agree with much of what the Minister has said and congratulate him on being a rather fine Minister for Europe in that he does not subscribe to some of the looney-tunes ideas proposed by some of the people sitting behind him.,Lab,19,9,0.6511669974505851,10.398465,0.03493351
149363,"In 30 years' time, when somebody asks what I was doing in 2014 and which side I was on, my grandchildren will be able to say, “He was on the side of Scotland, and he opposed devolution and-",Lab,21,20,1.0,13.758807,-4.221018
165117,"Does the Prime Minister therefore agree with me that there is a moral responsibility on employers to inform their employees about the consequences, if any, of the separation of Scotland from the UK so that they can make an informed choice prior to the referendum?",Lab,5,20,0.9822112131031024,13.726536,-3.9910495
178603,It is a matter of record that the First Minister of Gibraltar gave evidence for the prosecution in an SFO case relating to GP Noble in 2011 and 2012.,Con,19,11,0.7592984683157622,9.629422,-2.9922762
1649259,"Can the Minister tell us a bit more about the £20 million fund, which my law centre is understandably interested in, but which it rather suspects has already been earmarked to support agencies elsewhere?",Lab,12,-1,0.0,11.962657,-2.7347913
2280440,"What assessment has the Minister made of the Richard report, which recommends that apprenticeships should last at least a year?",Lab,6,-1,0.0,13.047827,-2.863896
2589849,I understand the pressures; it is always a challenge to explain the world to children in a way that promotes their understanding without shattering unnecessarily soon any illusions that they may have.,Lab,2,12,0.8586118170579878,10.190161,-3.548403
14692,"People understand the system, as we found out in Scotland, where there are now four different voting systems.",LibDem,19,20,0.6115026273938526,13.593228,-4.2962193
28225,"Since last year 21,000 more people are unemployed in Wales, 10,000 are economically inactive, Welsh gross value added has declined further against the UK as a whole and the wage gap between Wales and the rest of the UK continues to increase.",Con,21,19,1.0,12.336196,-3.588406
42686,"Well, not to Wales, but to a UK parliamentarian.",Lab,21,4,1.0,12.046531,-4.7593794
46511,"I confess that until I saw the debate title in the Order Paper, I did not realise that there was a shoreline management plan for my part of Wales, a point that was reflected upon by others this morning.",Con,21,4,0.8148795534655329,12.5736475,-4.466023
50569,"The Welsh position with respect to regional development is different from the position in England, but I will be going to Wales shortly, together with the Secretary of State for Wales, to talk about how we can promote manufacturing and enterprise there.",LibDem,21,4,0.9941629187451662,12.40432,-4.378128
57221,"I understand that it can be subscribed to, although it is not regularly available in most newsagents in Scotland.",Con,21,20,1.0,13.681004,-3.9000711
60941,"That leads me to the conclusion that it is important for Welsh MPs not to be confined to certain areas, but to continue to have an influence on all legislation relating to England and Wales.",Lab,21,4,1.0,12.279177,-4.529593
67068,"Gentleman knows, the Scotland Office always makes the case for Scotland, and for facilities and resources in Scotland.",Con,21,20,1.0,13.824327,-3.7335904
75477,Gentleman will hear as I develop my speech that the Silk commission is giving us an opportunity to reflect and try to shape the architecture of devolution in Wales.,Con,21,4,1.0,12.466212,-4.618057
82143,"Have any discussions taken place about the implications of separation for welfare spend in Scotland, particularly as recent figures reveal that it was three times greater than oil revenues in 2010?",Lab,21,20,0.753603121777136,13.279505,-3.709138
92775,"The smoke and mirrors continues, because the First Minister of Scotland, Alex Salmond, when he was in London yesterday, no doubt met his London SNP colleagues to discuss these issues.",Lab,21,20,1.0,13.826626,-4.270513
96545,What discussions she has had with ministerial colleagues and Ministers in the Welsh Government on improving broadband infrastructure in Wales.,Con,17,4,0.723580952351083,12.324902,-4.1103263
97331,We need to work very hard with the Welsh Assembly Government to try to make sure that we are making Wales more competitive.,Con,21,4,1.0,12.319705,-4.5840874
104979,"While much of the review is being implemented via secondary legislation, other parts require primary legislation.",Con,20,13,1.0,9.683687,-1.1310575
108415,How have we done in Wales?,Con,21,4,0.8539955645701846,12.293958,-4.640908
109695,"If that is good enough for young people in Wales, it should be good enough for young people in Scotland.",Lab,1,-1,0.0,13.0534935,-4.4259415
112294,"As a Welsh MP, I have to say that Wales will be hit particularly hard.",PlaidCymru,21,4,1.0,12.204022,-4.6667056
119720,Ministers at the Foreign and Commonwealth Office and our high commissioner in Cyprus regularly raise property issues with the Cypriot authorities.,Con,19,-1,0.0,10.319999,1.112326
120348,"In the referendum, the people of Scotland will have two choices.",LibDem,16,20,0.9896071800524894,13.769174,-4.0990624
120487,"If Scotland is not going to have any of those things, why the dickens would it need any submarines at all?",LibDem,16,20,0.40401678239530703,14.035269,-3.5176375
122938,Is she aware that a decision has been made in Wales to retain AS-levels as a stepping stone to A-level?,Lab,6,4,0.8816645994095177,11.921727,-4.633345
136675,"There are a number of inquiries at the moment, not least in Wales, and it would be inappropriate for me to comment on them.",LibDem,8,4,0.5367369880964438,11.926543,-4.6153173
139118,"Before we handed independent formula setting to NHS England, the Government made it clear that deprivation is a factor and it is taken into account in the current arrangements.",Con,3,7,0.769896030017322,11.267712,-4.3271832
140038,"People are not crates of dry goods that can be put in a container and taken from London to Liverpool or Wales, because that is how the distribution of property suits their needs.",Lab,14,-1,0.0,12.562588,-1.9682724
141592,The Welsh Government have promised to invest £44 million on the line from Wrexham in Wales to Chester in England.,Lab,10,4,0.7382508676125787,12.410544,-4.192609
147833,A number of amendments in Committee extended its provisions to Scotland because discussions had not yet taken place.,Lab,8,20,0.6645891323893148,13.564391,-4.2862616
156916,"Towards the end of last year, the Prime Minister swept into the Senedd building in Cardiff Bay to a media fanfare and the flashes of cameras, and announced new financial powers for Wales, but the proposals were rather light on detail.",PlaidCymru,21,4,0.966299017314119,12.45933,-4.471365
160329,"However, we will not go on to say that we need to cut taxes in Wales to undercut England, because we do not believe in Wales undercutting the English.",Lab,21,4,1.0,12.311001,-4.4431906
162334,The only cuts in funding that we have seen in this country have been in the NHS in Wales.,Con,3,-1,0.0,11.83824,-4.0409684
162409,"It is already being piloted in Scotland, with some very good outcomes.",Con,3,-1,0.0,13.849282,-3.2961893
178856,"Member for Carmarthen East and Dinefwr (Jonathan Edwards) raised, is that it makes sense for this to be devolved, since so much of the planning regime in Wales is devolved.",Lab,21,4,0.867262229112889,12.566718,-4.5141373
351788,"I then want to talk about the role of an MP, which has not been discussed to any great degree in this place, and has never really been codified or identified.",Con,20,15,1.0,8.553598,-1.2254682
1039901,That is another issue that has not been considered properly in the discussions so far.,PlaidCymru,20,13,1.0,8.978605,-0.13568068
1707844,"The issue of Dibden bay, which I referred to in an intervention, is the single most important constituency issue in New Forest East in the 14 years that I have represented it.",Con,12,15,1.0,8.739682,-1.0248618
2062187,I could not agree more with you about the importance of this issue.,Lab,20,13,1.0,8.694974,-0.09289635
3255314,"That message was repeated to management time and again, but the management wilfully refused to engage with their staff on that issue.",Lab,20,-1,0.0,9.84971,-0.6807801
8773,"Gentleman's Government are cutting just as the Conservatives did, and that the sooner Scotland gets out of the Union, the better?",SNP,21,20,0.8296064312742052,13.633741,-4.0418158
22525,Does he agree that the description by the Leader of the Opposition of wind turbines off the coast of north Wales as giant bird blenders is despicable?,Lab,7,-1,0.0,13.618473,-1.6186998
43041,It is in fact inaccurate to say that we have lost either St Athan or the north Wales prison.,Con,12,4,0.9596539112206045,12.172285,-4.6522603
48028,It would be irresponsible not to consider the implications that the loss of the skills of the SMEs based in Wales would have for our prime contractors; we should remember that 70% of the work of those main contractors is allocated to SMEs.,Lab,16,4,0.36677613121339153,12.401301,-4.025069
56879,I want to stress the positive benefits that a St David's day holiday would bring to Wales and the Welsh economy.,LibDem,20,4,0.8812457352009005,12.420565,-4.2712708
74070,It is clear that S4C is a major issue in Wales.,Lab,21,4,1.0,12.264832,-4.568502
93165,"I was rather looking forward to Wales receiving a Barnett formula consequential of around £1.9 billion, which could be spent on improving transport infrastructure across Wales and electrifying the lines that sorely need it.",PlaidCymru,21,4,0.8993792708702398,12.530444,-4.1781073
99495,We also saw the shameful theft of the river of life memorial plaque to Johnathan Ball and Tim Parry in Warrington and the destruction and theft of Barbara Hepworth's bronze sculpture from a south London park over the new year.,Con,12,16,0.5776268820516227,8.819201,-3.0770845
116824,"In fact, it is the highest in the United Kingdom, and Scotland and Wales also have their own very real challenges.",LibDem,3,20,0.421260247821009,12.902958,-4.207508
145330,"I humbly accept that, while I am sure there are many people in Scotland who would like to hear me talk about this issue, my appeal does not stretch to every single part.",Con,21,20,1.0,13.796343,-4.072452
160522,"For Wales it is, sadly, a very different story.",PlaidCymru,21,4,1.0,12.227804,-4.720109
359089,"We have to be in a situation of clarity- Okay, well, we can try to move to that.",Lab,20,13,1.0,9.352095,-0.38650802
1636502,"It has expressed a view on that question, and I shall come to that in a moment.",Con,19,13,1.0,8.660806,-0.24459587
2340132,"The Department is working actively on the issues now in the run up to the spending review that will happen before the summer, and it is a preoccupation of mine.",LibDem,6,-1,0.0,11.575453,-1.4932325
5774,Are they in opposition to all other opinion in Scotland in this matter?,SNP,21,20,1.0,13.819482,-4.17009
10472,Part of the problem is that the evaluation of the five original centres in London has not even been designed yet.,Lab,3,22,1.0,11.511808,-2.7870648
29514,"I will happily give way to some of my Scottish colleagues and friends shortly, when I deal with the issue of minimum pricing in Scotland.",Lab,15,20,1.0,13.762578,-3.8329408
31268,"Situated in the demographically dynamic south of London, a new palace could embody all the elements of art, culture, sport and industry that the festival would promote.",Independent,20,16,0.7412335455087108,8.770152,-2.9487655
44630,Lady thinks this will cause confusion since Labour seemed to manage such a situation: they supported the abolition of tuition fees in Scotland as part of the coalition there while simultaneously opposing that for the rest of the United Kingdom from the Government Front Bench here in the last Parliament.,LibDem,6,20,0.703226771707972,13.065915,-3.881188
77883,"We have already talked about attracting business to race courses, but in Scotland we have a particular problem because of the geography, and it is undermining if prize money does not reflect that effort.",Lab,21,20,0.6065853122465789,13.483252,-3.4507608
81859,"I am aware that huge decisions are being contemplated not just for his part of Ayrshire but for all parts of Scotland, and investors do not like uncertainty.",LibDem,21,20,0.5651546274762888,13.581386,-3.7735085
107710,Gentleman might be interested to know that I will be in Scotland on Wednesday evening to meet defence contractors precisely to encourage them to participate more in the procurement that is on offer.,Con,16,20,0.9902303410771396,13.6062155,-3.5784776
129082,Gentleman will find that the polling in Scotland is no different from that elsewhere.,Lab,20,20,1.0,13.744074,-4.1842537
145158,"Since the 2010 general election, the Welsh Grand Committee has debated Budgets, Queen's Speeches, the Commission on Devolution in Wales, legislative programmes, energy matters and the comprehensive spending review.",Con,20,4,0.949981581924442,12.4161415,-4.4509525
160402,"First, on the issuance of bonds, subsection 32(5) of the Scotland Act 2012 enables the Secretary of State, by order, to change the manner in which Scottish Ministers can borrow money for capital purposes-for example, to permit borrowing by the issue of bonds.",PlaidCymru,21,20,0.6846550063171095,13.089657,-3.5703747
175848,"My concern is that if the nuclear submarines are thrown out of Scotland, the Government of the day might decide that our submarine base and dockyard should be relocated from Devonport to another site.",Con,16,-1,0.0,14.02025,-3.5621881
7183,"I shall give an example of a building that is designated new build, although it was a very elegant refurbishment, in central London.",Con,15,23,0.9943470202107576,11.658045,-2.7980957
45778,"I am now very guilty about that, and it was probably very carbon-inefficient, but the truth is that high-speed rail could have a massive impact on such business journeys, on recreational travel and on other connections between Scotland and London.",LibDem,10,21,0.6821354608786794,14.083572,-2.7094853
63621,"The Brussels agenda is too vast and all embracing, and the scope of deal making too wide for Ministers to track how it works two or three days a week from London.",Con,19,9,0.700806670849636,11.015832,0.24633363
67450,"He only has to step outside this building to see the chaos caused by nearby street works that continue for week after week with no work actually being done, and that pattern is repeated across London and the rest of urban Britain.",Lab,10,22,1.0,11.344375,-2.6257846
69382,We have heard about the likely effects for Scotland of a move from air to rail.,LibDem,10,21,0.7971669200547172,13.948513,-2.9890811
83959,An estuary airport will provide the dozens of flights that we need each and every night to come through from those countries to land in London without disturbing the constituents of the hon.,Con,19,21,0.4938451566669821,13.576535,-2.3853226
90645,"Worse, in Scotland in the past few weeks, we have also heard a catalogue of excuses-commercial confidentiality, no Scottish firm bid, the procurement rules prevent Scottish steel to be used for the Forth road bridge-all of which have been proven to be demonstrably untrue.",Lab,14,20,0.8333014250404878,13.811932,-3.8149981
92817,Lords amendments 12 to 16 would give Scottish Ministers the power to make regulations regulating the speed of all classes of vehicle on roads in Scotland and some consequential amendments.,Con,10,20,0.5320420821473469,13.398603,-4.429853
108756,"The historian Neil Davidson has observed:“Far from being ‘peripheral' to the British economy, Scotland... lay at its core.”Indeed, throughout the industrial revolution Scotland more than punched above its weight and became known across the world for its excellence in engineering, as typified by Clyde-built ships.",Lab,21,20,0.6286554485062072,13.571936,-3.358491
117044,"Historically, Wales has suffered from under-investment, leading to congested road and rail links between England and Wales.",Lab,10,4,0.9941629187451662,12.471059,-4.290048
127962,All I would say is that the beef sector is critical to the economy of north-east Scotland.,SNP,4,-1,0.0,13.542898,-3.1290085
129872,"I feel strongly that travelling by plane from Northern Ireland to London, Manchester, Scotland or anywhere else on the mainland of Great Britain is not a luxury.",Lab,10,21,0.4100939838257554,13.740853,-2.994586
165197,"The route planned in the 1840s went from London to Dublin, which was still part of the British empire in those days.",Lab,10,21,0.7885513815471067,13.880513,-2.5978348
178464,"In that document, the Government at the time said:“We should review the evidence supporting arguments for the designating of commercial caught species for wholly recreational sea angling, beginning with bass by the end of 2004.”That document was published in 2004, 10 years ago.",Lab,4,5,1.0,14.001542,-0.9300778
179636,"Putin's plan is to acquire a land link with Crimea and possibly then to link up with Transnistria, and leave Kiev and the bulk of Ukraine as a rump for the EU.",Con,19,10,1.0,10.9063835,2.2704885
6875,"In the Northern Ireland case of McCaughey and Grew to which I referred, Mr. Justice Weatherup had to decide on that exact point.",Lab,12,1,0.37275245042649385,8.9393,-3.54163
14579,"Where they have been used in Scotland, they have been very effective.",Con,10,20,1.0,13.802443,-3.7755926
16247,We in Wales were fortunate enough to be the first country in the UK to have a commissioner appointed for children.,Independent,20,4,0.8427907890067552,11.885572,-4.677696
17922,Who speaks for Wales?,Lab,21,4,1.0,12.137724,-4.810735
18893,That is what we would preferably seek in order to try to ensure that we had the proper deal and arrangements for Scotland.,SNP,21,20,0.9493242552997361,13.849232,-3.8340952
37486,Why is it considered appropriate for one of the largest constituencies in Wales to have one magistrates court?,PlaidCymru,12,4,1.0,12.318173,-4.644857
38167,"That was the position until a new Government of Wales Act 2006 was passed, under which primary law-making powers were indeed granted to the National Assembly for Wales, albeit by means of what at least some of us thought was a very complex and bureaucratic system.",Con,21,4,1.0,12.353384,-4.608834
41536,"New schedule 2, which refers to England, is 35 pages long, as is new schedule 3, which relates to Wales.",Lab,20,-1,0.0,11.537839,-4.096132
50299,"Gentleman that the independence of the Boundary Commission, or the boundary commissions in Scotland, Wales and Northern Ireland, is vital, but they quite often get it wrong.",Lab,21,20,0.5812139870515156,13.604206,-3.6905458
54587,"We have a Contempt of Court Act that prohibits prejudicial material being printed and published in this country, and it does not have an impact on Scotland in relation to any publications up there that prevent someone from having a fair trial.",Con,12,20,0.9353823823328522,13.9334755,-4.182572
70055,"For the avoidance of doubt, can he say whether the inquiry extends to Scotland and includes issues that are devolved in Scotland, such as policing?",Lab,21,20,0.6200544968552908,13.470111,-4.2010775
82802,I understand the effect that non-payment for work undertaken can have on small businesses in Wales.,Con,15,-1,0.0,12.2911,-3.841937
92824,Lords amendments 12 to 16 would amend clauses 25 and 26 to devolve completely to the Scottish Parliament all aspects in relation to speed limits on all roads in Scotland.,Lab,10,20,0.4782213248254064,13.40157,-4.4430113
92985,"We have therefore consulted the Churches in advance of the Bill-the Church of England, the Roman Catholic Church and the Church in Wales; Scotland and Northern Ireland have their own separate arrangements-in order to emphasise the temporary nature of the changes.",LibDem,21,14,0.8443046934829341,9.313112,-2.2825937
105845,"Are the same retrospective payments applicable in Wales as in Northern Ireland, for those who have been upgraded and should therefore get more money?",DUP,3,-1,0.0,12.213437,-3.875302
106945,One of the biggest crimes that goes on in Northern Ireland is fuel laundering.,DUP,12,1,0.5357486256914292,9.392564,-3.9361303
127267,"Does the Minister not accept that if Citizens Advice Scotland is coming across rates of 70%, where £7 in every £10 goes towards paying down the arrears, something is seriously wrong?",SNP,14,20,0.7566707650601696,13.146989,-3.6754684
134771,"Earlier this year, as part of the Scotland analysis programme, we published a paper on currency issues that makes the strong case for Scotland staying in the United Kingdom.",LibDem,20,20,0.6969654169473589,13.606166,-3.7921717
136734,Plaid Cymru has put forward the case for the devolution of the Crown Estate to Wales so that our natural resources are secured for the benefit of the people of Wales.,PlaidCymru,21,4,1.0,12.431172,-4.4887295
141512,"There has been some mention of having an airport in north Wales at Hawarden, effectively in Broughton.",Lab,10,4,0.8076647286366762,12.467248,-4.5055475
149449,"In this divorce court, of course the judges will be those of whatever nationality reside in Scotland.",Con,12,20,0.8710313558016456,14.015112,-4.1593776
154162,"When a pilot cull was introduced in Ireland, it proceeded smoothly, effectively, clinically, and virtually without disruption.",Con,4,7,0.7385684660692352,10.977911,-5.1992254
159677,"On Second Reading I provided detailed evidence about the widespread abuses of the dual candidacy system in Wales that led to it being banned under the Government of Wales Act 2006, which I introduced.",Lab,21,4,1.0,12.284559,-4.6678267
176261,Is it not even stranger that there is such a statutory obligation on fire and rescue services in Scotland and Northern Ireland?,Lab,21,1,0.593786898243382,9.653544,-4.229397
1388470,"However, we are in a very difficult position, and I would not want to promise people that the issue can be resolved easily.",LibDem,8,13,1.0,9.436478,-0.3210737
8146,"It is a major step forward, but, as I said before, it is important that as people leave London tomorrow, they start to make sure that everything we have agreed is delivered.",Lab,18,22,0.8751923594412905,11.049578,-2.210664
17797,"That view has, again, been shared by the Governor of the Bank of England during the past week, so may we have a debate on the position of the banks and, ideally, on reform of the banks-something that the Government have clearly decided they cannot face?",LibDem,15,6,1.0,13.037326,0.12302461
29189,"In addition, people are speculating about what the implications might be for other places across London.",Con,3,22,1.0,11.255661,-2.5564477
90608,"There are 4,000 people in Wales who pay the 50p tax rate compared with 94,000 in London.",Lab,21,-1,0.0,12.364083,-3.8104882
